id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
499190,2023-01-14,sábado,18:40:00,DF,40.0,3,BRASILIA,Ausência de reação do condutor,Engavetamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Aclive;Viaduto           ,Sim,7,0,0,0,7,0,0,3,-16.003145,-47.983944,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
499912,2023-01-18,quarta-feira,14:45:00,RJ,40.0,121,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,4,0,1,0,3,0,1,3,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
500159,2023-01-19,quinta-feira,10:20:00,RJ,40.0,113,DUQUE DE CAXIAS,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Múltipla,Aclive;Viaduto                ,Sim,1,0,0,0,1,0,0,1,-22.70948502,-43.29040354,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
500214,2023-01-20,sexta-feira,07:00:00,RJ,40.0,113,DUQUE DE CAXIAS,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,2,0,2,0,0,0,2,1,-22.70948502,-43.29040354,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
500338,2023-01-22,domingo,13:00:00,RJ,40.0,121,DUQUE DE CAXIAS,Acumulo de óleo sobre o pavimento,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
500424,2023-01-21,sábado,08:00:00,RJ,40.0,120,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,2,0,1,1,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
500591,2023-01-23,segunda-feira,16:30:00,RJ,40.0,105,DUQUE DE CAXIAS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Interseção de Vias;Reta       ,Sim,2,0,1,0,1,0,1,2,-22.63784806,-43.28428824,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
500920,2023-01-25,quarta-feira,01:45:00,RJ,40.0,121,DUQUE DE CAXIAS,Ingestão de álcool pelo condutor,Saída de leito carroçável,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,1,0,0,0,1,0,0,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
501049,2023-01-25,quarta-feira,10:40:00,RJ,40.0,119,DUQUE DE CAXIAS,Condutor usando celular,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva;Viaduto                 ,Sim,2,0,0,1,1,0,1,2,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
501289,2023-01-26,quinta-feira,10:10:00,RJ,40.0,123,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Interseção de Vias,Não,1,0,1,0,0,0,1,1,-22.79907687,-43.29015739,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
501830,2023-01-28,sábado,22:25:00,GO,40.0,5,VALPARAISO DE GOIAS,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Nublado,Dupla,Declive;Reta                  ,Sim,2,0,0,0,2,0,0,2,-16.093134,-47.982236,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
502063,2023-01-29,domingo,21:20:00,RJ,40.0,119,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,1,0,1,2,2,-22.76397393,-43.2866478,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
502629,2023-02-02,quinta-feira,11:18:00,GO,40.0,2,VALPARAISO DE GOIAS,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,2,0,1,0,1,0,1,2,-16.067129,-47.984235,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
502780,2023-02-03,sexta-feira,07:15:00,DF,40.0,5,BRASILIA,Pedestre cruzava a pista fora da faixa,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,2,-16.01890757,-47.98072999,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
503345,2023-02-05,domingo,17:00:00,RJ,40.0,113,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Múltipla,Reta,Sim,4,0,3,0,1,0,3,2,-22.70948502,-43.29040354,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
504389,2023-02-11,sábado,05:30:00,RJ,40.0,109,DUQUE DE CAXIAS,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
504406,2023-02-11,sábado,07:40:00,DF,40.0,2,BRASILIA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,4,0,3,0,1,0,3,3,-16.00000127,-47.98457276,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
504427,2023-02-11,sábado,09:24:00,GO,40.0,3,VALPARAISO DE GOIAS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,2,-16.076081,-47.985671,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
504852,2023-02-13,segunda-feira,07:45:00,DF,40.0,2,BRASILIA,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,-15.99435,-47.985947,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
504891,2023-02-13,segunda-feira,11:45:00,RJ,40.0,109,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,0,1,1,1,1,3,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
505092,2023-02-14,terça-feira,11:20:00,RJ,40.0,121,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,2,0,1,0,1,0,1,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
505196,2023-02-15,quarta-feira,06:50:00,GO,40.0,2,VALPARAISO DE GOIAS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,5,0,2,0,3,0,2,5,-16.07341369,-47.98492312,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
505278,2023-02-15,quarta-feira,16:15:00,RJ,40.0,123,DUQUE DE CAXIAS,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Curva,Sim,2,0,2,0,0,0,2,1,-22.79907687,-43.29015739,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
505827,2023-02-18,sábado,07:30:00,RJ,40.0,120,DUQUE DE CAXIAS,Área urbana sem a presença de local apropriado para a travessia de pedestres,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,0,1,2,0,1,2,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
506160,2023-02-19,domingo,16:15:00,GO,40.0,113,CRISTALINA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,-16.847953,-47.483787,SPRF-DF,DEL01-DF,UOP02-DEL01-DF
506384,2023-02-20,segunda-feira,16:00:00,RJ,40.0,109,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
507350,2023-02-26,domingo,18:30:00,DF,40.0,5,BRASILIA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-16.020903,-47.980541,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
507438,2023-02-27,segunda-feira,07:33:00,DF,40.0,5,BRASILIA,Condutor Dormindo,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-16.020903,-47.980541,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
507719,2023-02-28,terça-feira,17:30:00,RJ,40.0,121,DUQUE DE CAXIAS,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Múltipla,Reta,Sim,1,0,0,1,0,0,1,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
507760,2023-02-28,terça-feira,16:40:00,RJ,40.0,120,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta;Interseção de Vias       ,Sim,2,0,1,0,1,0,1,2,-22.772526,-43.28603,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
507840,2023-03-01,quarta-feira,09:20:00,RJ,40.0,109,DUQUE DE CAXIAS,Área urbana sem a presença de local apropriado para a travessia de pedestres,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Não,2,0,0,1,1,0,1,2,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
508211,2023-03-03,sexta-feira,11:35:00,RJ,40.0,121,DUQUE DE CAXIAS,Demais falhas mecânicas ou elétricas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
508295,2023-03-03,sexta-feira,17:40:00,RJ,40.0,2,COMENDADOR LEVY GASPARIAN,Condutor Dormindo,Colisão com objeto,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Não,3,0,0,0,3,0,0,1,-22.01143747,-43.25078935,SPRF-RJ,DEL05-RJ,UOP02-DEL05-RJ
508546,2023-03-04,sábado,19:30:00,RJ,40.0,120,DUQUE DE CAXIAS,Mal súbito do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
508710,2023-03-05,domingo,18:10:00,RJ,40.0,119,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,6,0,6,0,0,0,6,1,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
508723,2023-03-05,domingo,18:15:00,RJ,40.0,119,DUQUE DE CAXIAS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,2,0,1,3,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
508775,2023-03-05,domingo,20:00:00,RJ,40.0,119,DUQUE DE CAXIAS,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Viaduto,Não,4,0,2,1,1,0,3,2,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
508984,2023-03-07,terça-feira,05:50:00,RJ,40.0,120,DUQUE DE CAXIAS,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,2,0,1,0,1,0,1,2,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
509090,2023-03-07,terça-feira,17:00:00,RJ,40.0,121,DUQUE DE CAXIAS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
509116,2023-03-07,terça-feira,18:00:00,RJ,40.0,119,DUQUE DE CAXIAS,Demais falhas mecânicas ou elétricas,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Decrescente,Nublado,Múltipla,Reta,Sim,2,0,1,1,0,0,2,1,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
510586,2023-03-14,terça-feira,22:40:00,DF,40.0,3,BRASILIA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,-16.01107736,-47.98251987,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
510760,2023-03-15,quarta-feira,20:35:00,GO,40.0,5,VALPARAISO DE GOIAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Retorno Regulamentado;Reta    ,Sim,3,0,2,0,1,0,2,2,-16.09333049,-47.98190832,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
510963,2023-03-16,quinta-feira,11:55:00,RJ,40.0,123,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Viaduto                  ,Sim,3,0,1,0,2,0,1,3,-22.79907687,-43.29015739,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
511576,2023-03-19,domingo,17:09:00,RJ,40.0,105,DUQUE DE CAXIAS,Curva acentuada,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Curva,Sim,2,0,1,0,0,1,1,2,-22.63784806,-43.28428824,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
511664,2023-03-20,segunda-feira,01:40:00,RJ,40.0,119,DUQUE DE CAXIAS,Falta de elemento de contenção que evite a saída do leito carroçável,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,1,0,0,0,0,1,0,1,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
512105,2023-03-22,quarta-feira,08:20:00,RJ,40.0,113,DUQUE DE CAXIAS,Avarias e/ou desgaste excessivo no pneu,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Reta,Sim,2,0,2,0,0,0,2,1,-22.70948502,-43.29040354,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
512291,2023-03-23,quinta-feira,07:15:00,DF,40.0,3,BRASILIA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Viaduto                  ,Sim,2,0,1,0,1,0,1,2,-16.003145,-47.983944,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
512745,2023-03-25,sábado,14:00:00,GO,40.0,2,VALPARAISO DE GOIAS,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-16.06583612,-47.98385024,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
513091,2023-03-27,segunda-feira,00:10:00,RJ,40.0,123,DUQUE DE CAXIAS,Manobra de mudança de faixa,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,-22.79907687,-43.29015739,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
513221,2023-03-27,segunda-feira,15:20:00,RJ,40.0,105,DUQUE DE CAXIAS,Ausência de reação do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Sim,2,0,1,0,0,1,1,2,-22.63784806,-43.28428824,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
513442,2023-03-28,terça-feira,19:52:00,GO,40.0,2,VALPARAISO DE GOIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,0,0,3,1,0,2,-16.067129,-47.984235,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
513498,2023-03-29,quarta-feira,07:46:00,RJ,40.0,121,DUQUE DE CAXIAS,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
514403,2023-04-02,domingo,18:15:00,GO,40.0,2,VALPARAISO DE GOIAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,0,0,4,0,0,3,-16.06577426,-47.98388243,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
514615,2023-04-03,segunda-feira,10:00:00,RJ,40.0,123,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-22.79907687,-43.29015739,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
514724,2023-04-04,terça-feira,07:20:00,RJ,40.0,121,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,2,0,0,0,2,2,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
515519,2023-04-07,sexta-feira,23:50:00,RJ,40.0,121,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Chuva,Múltipla,Curva,Sim,1,0,0,0,0,1,0,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
515536,2023-04-08,sábado,04:10:00,RJ,40.0,109,DUQUE DE CAXIAS,Pista Escorregadia,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Múltipla,Curva,Não,1,0,1,0,0,0,1,1,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
516470,2023-04-12,quarta-feira,20:50:00,RJ,40.0,113,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Múltipla,Reta;Aclive                   ,Sim,2,0,2,0,0,0,2,1,-22.70948502,-43.29040354,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
516704,2023-04-14,sexta-feira,08:00:00,DF,40.0,3,BRASILIA,Trafegar com motocicleta (ou similar) entre as faixas,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,-16.003145,-47.983944,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
516753,2023-04-14,sexta-feira,12:15:00,RJ,40.0,121,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,-22.78185499,-43.28571273,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
516795,2023-04-14,sexta-feira,13:00:00,RJ,40.0,105,DUQUE DE CAXIAS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Aclive                   ,Sim,3,0,2,0,1,0,2,2,-22.63784806,-43.28428824,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
516883,2023-04-14,sexta-feira,22:27:00,RJ,40.0,119,DUQUE DE CAXIAS,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta,Sim,2,0,2,0,0,0,2,2,-22.76375592,-43.28683062,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
517379,2023-04-17,segunda-feira,06:20:00,RJ,40.0,120,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Múltipla,Reta,Sim,1,0,1,0,0,0,1,1,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
517659,2023-04-18,terça-feira,18:40:00,GO,40.0,5,VALPARAISO DE GOIAS,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-16.093134,-47.982236,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
517746,2023-04-19,quarta-feira,07:41:00,GO,40.0,2,VALPARAISO DE GOIAS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-16.067129,-47.984235,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
517966,2023-04-20,quinta-feira,07:10:00,RJ,40.0,120,DUQUE DE CAXIAS,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,3,0,1,0,2,0,1,3,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
518267,2023-04-21,sexta-feira,13:10:00,RJ,40.0,120,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
518569,2023-04-23,domingo,01:00:00,GO,40.0,2,VALPARAISO DE GOIAS,Ausência de reação do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta;Retorno Regulamentado    ,Sim,1,0,0,1,0,0,1,1,-16.06913523,-47.98463345,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
519298,2023-04-26,quarta-feira,12:00:00,RJ,40.0,113,DUQUE DE CAXIAS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta;Declive;Viaduto          ,Sim,1,0,1,0,0,0,1,1,-22.70948502,-43.29040354,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
519442,2023-04-27,quinta-feira,00:30:00,RJ,40.0,109,DUQUE DE CAXIAS,Velocidade Incompatível,Capotamento,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Múltipla,Reta,Sim,1,0,0,0,0,1,0,1,-22.6758967,-43.28643322,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
520578,2023-05-02,terça-feira,08:00:00,RJ,40.0,109,DUQUE DE CAXIAS,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Não,1,0,0,0,1,0,0,1,-22.67374628,-43.28638368,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
521392,2023-05-06,sábado,14:40:00,DF,40.0,5,BRASILIA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-16.020903,-47.980541,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
521451,2023-05-06,sábado,18:40:00,GO,40.0,2,VALPARAISO DE GOIAS,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,3,0,2,0,1,0,2,2,-16.067129,-47.984235,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
521869,2023-01-20,sexta-feira,13:15:00,RJ,40.0,105,DUQUE DE CAXIAS,Condutor Dormindo,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,-22.63784806,-43.28428824,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
521903,2023-05-08,segunda-feira,21:00:00,GO,40.0,5,VALPARAISO DE GOIAS,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Aclive;Interseção de Vias;Curv,Sim,1,0,1,0,0,0,1,1,-16.093134,-47.982236,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
522458,2023-05-11,quinta-feira,21:23:00,RJ,40.0,120,DUQUE DE CAXIAS,Manobra de mudança de faixa,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Múltipla,Reta,Sim,5,0,1,1,3,0,2,2,-22.77280597,-43.28626763,SPRF-RJ,DEL01-RJ,UOP01-DEL01-RJ
522639,2023-05-12,sexta-feira,21:08:00,GO,40.0,3,VALPARAISO DE GOIAS,Ingestão de álcool pelo condutor,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-16.076081,-47.985671,SPRF-DF,DEL01-DF,UOP01-DEL01-DF
