"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
577394;2024-01-27;"sábado";"13:20:00";"RJ";101;57;"CAMPOS DOS GOYTACAZES";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";4;0;3;0;0;1;3;3;-21,69602101;-41,31017467;"SPRF-RJ";"DEL08-RJ";"UOP01-DEL08-RJ"
577398;2024-01-27;"sábado";"12:15:00";"RJ";116;199;"QUEIMADOS";"Avarias e/ou desgaste excessivo no pneu";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;-22,72898648;-43,58452101;"SPRF-RJ";"DEL06-RJ";"UOP02-DEL06-RJ"
577399;2024-01-27;"sábado";"14:40:00";"PR";476;154;"ARAUCARIA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;1;-25,584223;-49,401379;"SPRF-PR";"DEL01-PR";"UOP06-DEL01-PR"
577400;2024-01-27;"sábado";"14:45:00";"SP";381;26;"ATIBAIA";"Acumulo de água sobre o pavimento";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Aclive";"Não";2;0;1;0;1;0;1;1;-23,02679312;-46,53612988;"SPRF-SP";"DEL03-SP";"UOP02-DEL03-SP"
577402;2024-01-27;"sábado";"13:40:00";"RS";468;74;"CAMPO NOVO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta;Interseção de Vias       ";"Não";2;0;0;0;2;0;0;2;-27,69505407;-53,84466441;"SPRF-RS";"DEL08-RS";"UOP02-DEL08-RS"
577403;2024-01-27;"sábado";"14:00:00";"MG";262;755;"SACRAMENTO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";6;0;5;0;1;0;5;2;-19,64274921;-47,51038671;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
577405;2024-01-27;"sábado";"14:15:00";"RS";290;103;"ELDORADO DO SUL";"Ausência de reação do condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";6;0;3;0;3;0;3;3;-29,99017;-51,265766;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
577406;2024-01-27;"sábado";"13:00:00";"SC";101;206,8;"SAO JOSE";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Viaduto";"Sim";2;0;1;0;1;0;1;2;-27,59193546;-48,61824557;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
577407;2024-01-27;"sábado";"14:57:00";"SP";116;122;"CACAPAVA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-23,08192414;-45,66154591;"SPRF-SP";"DEL02-SP";"UOP02-DEL02-SP"
577410;2024-01-27;"sábado";"15:25:00";"PR";376;352;"ORTIGUEIRA";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-24,2276649;-50,92686653;"SPRF-PR";"DEL07-PR";"UOP02-DEL07-PR"
577411;2024-01-27;"sábado";"13:00:00";"RO";364;589;"ITAPUA DO OESTE";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";5;0;3;0;2;0;3;1;-9,31872895;-63,1465618;"SPRF-RO";"DEL01-RO";"UOP04-DEL01-RO"
577412;2024-01-27;"sábado";"14:45:00";"SP";101;52;"UBATUBA";"Acumulo de areia ou detritos sobre o pavimento";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Rotatória";"Sim";2;0;2;0;0;0;2;1;-23,46252016;-45,06438959;"SPRF-SP";"DEL06-SP";"UOP01-DEL06-SP"
577413;2024-01-27;"sábado";"14:30:00";"PR";376;601;"CURITIBA";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";1;0;0;1;0;0;1;1;-25,53675902;-49,31434393;"SPRF-PR";"DEL01-PR";"UOP06-DEL01-PR"
577414;2024-01-27;"sábado";"14:00:00";"PR";163;237,9;"TOLEDO";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva;Declive                 ";"Não";1;0;1;0;0;0;1;1;-24,7402055;-53,69353998;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
577416;2024-01-27;"sábado";"15:40:00";"SC";101;129,6;"BALNEARIO CAMBORIU";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Aclive                   ";"Sim";2;0;0;1;1;0;1;2;-26,98064277;-48,6790679;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
577418;2024-01-27;"sábado";"16:10:00";"RN";226;33,4;"MACAIBA";"Retorno proibido";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Em Obras;Reta;Viaduto         ";"Não";3;0;0;1;0;2;1;3;-5,89069063;-35,49360752;"SPRF-RN";"DEL01-RN";"UOP02-DEL01-RN"
577419;2024-01-27;"sábado";"15:45:00";"PE";101;47;"IGARASSU";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Interseção de Vias";"Sim";2;0;0;0;2;0;0;2;-7,87406004;-34,90588126;"SPRF-PE";"DEL01-PE";"UOP02-DEL01-PE"
577422;2024-01-23;"terça-feira";"20:00:00";"RJ";116;68;"TERESOPOLIS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";4;0;3;0;1;0;3;3;-22,30203301;-42,93608798;"SPRF-RJ";"DEL04-RJ";"UOP01-DEL04-RJ"
577423;2024-01-27;"sábado";"14:40:00";"PR";163;124,5;"REALEZA";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Aclive;Reta                   ";"Não";1;0;0;0;0;1;0;1;-25,59960009;-53,58643503;"SPRF-PR";"DEL02-PR";"UOP02-DEL02-PR"
577424;2024-01-27;"sábado";"16:25:00";"MG";40;712,5;"BARBACENA";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";1;0;0;1;0;0;1;1;-21,25025619;-43,66495024;"SPRF-MG";"DEL05-MG";"UOP02-DEL05-MG"
577425;2024-01-27;"sábado";"17:00:00";"MG";381;510;"SAO JOAQUIM DE BICAS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-20,07738209;-44,30434488;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
577426;2024-01-27;"sábado";"16:40:00";"PR";277;78;"CURITIBA";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;1;-25,481617;-49,194847;"SPRF-PR";"DEL01-PR";"UOP07-DEL01-PR"
577427;2024-01-27;"sábado";"15:00:00";"SC";101;312;"LAGUNA";"Transtornos Mentais (exceto suicidio)";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";1;0;0;1;0;0;1;1;-28,44060725;-48,81270111;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
577428;2024-01-26;"sexta-feira";"16:00:00";"PI";343;572,3;"FLORIANO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";1;0;0;0;0;1;0;1;-6,748282;-42,925209;"SPRF-PI";"DEL03-PI";"UOP01-DEL03-PI"
577430;2024-01-27;"sábado";"16:20:00";"MS";163;842,6;"SONORA";"Reação tardia ou ineficiente do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Reta                  ";"Não";1;0;0;1;0;0;1;1;-17,55520696;-54,74130854;"SPRF-MS";"DEL06-MS";"UOP01-DEL06-MS"
577433;2024-01-27;"sábado";"17:40:00";"RJ";101;411,3;"ITAGUAI";"Demais falhas mecânicas ou elétricas";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;2;0;0;0;2;1;-22,89484687;-43,84753204;"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
577434;2024-01-27;"sábado";"17:15:00";"RS";290;354;"SAO SEPE";"Condutor deixou de manter distância do veículo da frente";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Em Obras;Reta                 ";"Não";11;0;3;0;6;2;3;6;-30,376383;-53,712734;"SPRF-RS";"DEL09-RS";"UOP02-DEL09-RS"
577436;2024-01-27;"sábado";"18:30:00";"PR";277;586,5;"CASCAVEL";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Interseção de Vias";"Sim";5;0;2;0;3;0;2;3;-24,96678893;-53,42456287;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
577438;2024-01-27;"sábado";"17:30:00";"MT";163;835;"SINOP";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Viaduto";"Sim";1;0;0;0;1;0;0;1;-11,986895;-55,517033;"SPRF-MT";"DEL06-MT";"UOP02-DEL06-MT"
577439;2024-01-27;"sábado";"19:00:00";"RJ";101;472;"ANGRA DOS REIS";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Sim";2;0;0;1;0;1;1;2;-22,98960623;-44,24168693;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
577440;2024-01-27;"sábado";"11:20:00";"RO";364;343;"JI-PARANA";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta;Interseção de Vias       ";"Sim";2;0;1;0;1;0;1;2;-10,87878519;-61,94499012;"SPRF-RO";"DEL02-RO";"UOP01-DEL02-RO"
577441;2024-01-27;"sábado";"18:30:00";"BA";324;530;"FEIRA DE SANTANA";"Chuva";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;2;0;0;0;2;1;-12,32818491;-38,86174193;"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
577443;2024-01-27;"sábado";"19:10:00";"SC";101;404,3;"ARARANGUA";"Frear bruscamente";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-28,89770087;-49,47336674;"SPRF-SC";"DEL02-SC";"UOP02-DEL02-SC"
577444;2024-01-27;"sábado";"19:30:00";"DF";40;5;"BRASILIA";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-16,020903;-47,980541;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
577446;2024-01-27;"sábado";"19:05:00";"SE";235;41,4;"ITABAIANA";"Pedestre - Ingestão de álcool/ substâncias psicoativas";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Declive                  ";"Sim";4;0;0;1;3;0;1;2;-10,769856;-37,373135;"SPRF-SE";"DEL01-SE";"UOP02-DEL01-SE"
577448;2024-01-27;"sábado";"20:30:00";"CE";116;7;"FORTALEZA";"Ingestão de álcool pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Viaduto";"Não";3;0;0;1;1;1;1;3;-3,81073099;-38,50074867;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
577449;2024-01-27;"sábado";"03:20:00";"PA";222;28;"DOM ELISEU";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Anoitecer";"Crescente";"Nublado";"Simples";"Curva;Declive                 ";"Não";3;1;0;1;0;1;1;2;-4,31721;-47,644073;"SPRF-PA";"DEL02-PA";"UOP02-DEL02-PA"
577450;2024-01-27;"sábado";"20:10:00";"SC";101;331;"TUBARAO";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;1;0;0;0;1;1;-28,45567521;-48,9812689;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
577452;2024-01-27;"sábado";"20:40:00";"PR";376;180,9;"MARINGA";"Ingestão de álcool pelo condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-23,42725352;-51,89512271;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
577453;2024-01-27;"sábado";"17:00:00";"SC";153;108,7;"CONCORDIA";"Velocidade Incompatível";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-27,30955328;-51,98558807;"SPRF-SC";"DEL07-SC";"UOP04-DEL07-SC"
577454;2024-01-27;"sábado";"20:05:00";"MG";354;754;"ITAMONTE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta;Interseção de Vias       ";"Não";3;0;1;0;2;0;1;2;-22,30480233;-44,85575196;"SPRF-MG";"DEL17-MG";"UOP01-DEL17-MG"
577456;2024-01-27;"sábado";"20:30:00";"PR";476;145,1;"CURITIBA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-25,547749;-49,32095;"SPRF-PR";"DEL01-PR";"UOP06-DEL01-PR"
577457;2024-01-27;"sábado";"19:15:00";"PI";316;306;"PICOS";"Manobra de mudança de faixa";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Curva";"Não";4;0;0;1;1;2;1;4;-7,07700699;-41,50959795;"SPRF-PI";"DEL04-PI";"UOP01-DEL04-PI"
577458;2024-01-27;"sábado";"17:50:00";"RO";364;375;"OURO PRETO DO OESTE";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta;Declive                  ";"Não";1;0;0;1;0;0;1;1;-10,73949672;-62,18555898;"SPRF-RO";"DEL02-RO";"UOP01-DEL02-RO"
577459;2024-01-27;"sábado";"18:00:00";"MA";402;3;"ROSARIO";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Anoitecer";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Sim";2;1;0;0;0;1;0;2;-2,957435;-44,297928;"SPRF-MA";"DEL01-MA";"UOP01-DEL01-MA"
577460;2024-01-27;"sábado";"21:00:00";"SC";470;47,2;"BLUMENAU";"Conversão proibida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Simples";"Reta;Em Obras                 ";"Não";6;0;2;0;4;0;2;2;-26,864044;-49,046516;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
577461;2024-01-27;"sábado";"19:00:00";"MT";70;384;"SANTO ANTONIO DO LEVERGER";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;0;0;3;0;0;2;-15,701974;-55,829186;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
577462;2024-01-27;"sábado";"10:45:00";"BA";324;469;"CANDEAL";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta;Aclive                   ";"Não";2;0;0;1;0;1;1;2;-11,95805165;-39,16557312;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
577463;2024-01-27;"sábado";"19:20:00";"BA";367;33,7;"PORTO SEGURO";"Acessar a via sem observar a presença dos outros veículos";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Sim";2;0;0;1;0;1;1;2;-16,41808735;-39,15338816;"SPRF-BA";"DEL09-BA";"UOP03-DEL09-BA"
577464;2024-01-27;"sábado";"21:15:00";"DF";20;20;"BRASILIA";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta;Aclive                   ";"Sim";2;1;0;0;0;1;0;2;-15,607905;-47,692791;"SPRF-DF";"DEL02-DF";"UOP01-DEL02-DF"
577466;2024-01-27;"sábado";"18:43:00";"SC";101;298;"LAGUNA";"Ausência de reação do condutor";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;-28,32102597;-48,72829906;"SPRF-SC";"DEL02-SC";"UOP03-DEL02-SC"
577468;2024-01-27;"sábado";"19:00:00";"RJ";101;385;"RIO DE JANEIRO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Curva";"Sim";2;0;1;0;1;0;1;2;-22,88064129;-43,63218994;"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
577469;2024-01-27;"sábado";"20:00:00";"MG";116;804;"ALEM PARAIBA";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-21,79286161;-42,71488284;"SPRF-MG";"DEL07-MG";"UOP01-DEL07-MG"
577470;2024-01-27;"sábado";"21:10:00";"MG";50;203;"UBERABA";"Reação tardia ou ineficiente do condutor";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-19,92627147;-47,82191068;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
577471;2024-01-27;"sábado";"21:35:00";"RS";116;530;"CAPAO DO LEAO";"Desrespeitar a preferência no cruzamento";"Eventos atípicos";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Não";5;0;1;0;4;0;1;2;-31,7590834;-52,43687971;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
577473;2024-01-27;"sábado";"17:15:00";"MA";135;48;"BACABEIRA";"Ingestão de álcool pelo condutor";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-2,94707912;-44,32733632;"SPRF-MA";"DEL01-MA";"UOP01-DEL01-MA"
577475;2024-01-27;"sábado";"20:35:00";"PR";369;452,2;"CORBELIA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Curva;Declive                 ";"Não";1;0;0;0;1;0;0;1;-24,58264;-53,15967;"SPRF-PR";"DEL04-PR";"UOP03-DEL04-PR"
577477;2024-01-27;"sábado";"21:40:00";"SC";470;61,3;"BLUMENAU";"Ausência de reação do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Reta";"Não";1;0;0;0;0;1;0;1;-26,878952;-49,17421;"SPRF-SC";"DEL04-SC";"UOP01-DEL04-SC"
577478;2024-01-27;"sábado";"22:40:00";"RN";427;118,1;"CAICO";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-6,50494298;-37,22480157;"SPRF-RN";"DEL03-RN";"UOP01-DEL03-RN"
577479;2024-01-27;"sábado";"22:30:00";"CE";116;3;"FORTALEZA";"Pista Escorregadia";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Múltipla";"Viaduto";"Sim";2;0;1;1;0;0;2;1;-3,77949262;-38,51590991;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
577480;2024-01-27;"sábado";"22:30:00";"PI";316;7;"TERESINA";"Ausência de reação do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Aclive";"Sim";1;0;0;1;0;0;1;1;-5,15584638;-42,77173332;"SPRF-PI";"DEL01-PI";"UOP02-DEL01-PI"
577483;2024-01-27;"sábado";"22:40:00";"RJ";356;40;"ITAPERUNA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Aclive;Reta                   ";"Não";1;0;1;0;0;0;1;1;-21,20888258;-41,84111052;"SPRF-RJ";"DEL08-RJ";"UOP03-DEL08-RJ"
577488;2024-01-27;"sábado";"19:00:00";"BA";101;558;"JUSSARI";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-15,180923;-39,432607;"SPRF-BA";"DEL05-BA";"UOP02-DEL05-BA"
577489;2024-01-27;"sábado";"23:02:00";"RJ";465;4;"SEROPEDICA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Simples";"Curva";"Sim";8;0;8;0;0;0;8;1;-22,740971;-43,705597;"SPRF-RJ";"DEL06-RJ";"UOP02-DEL06-RJ"
577490;2024-01-27;"sábado";"21:00:00";"MG";267;57;"GUARARA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;-21,71866407;-43,02859901;"SPRF-MG";"DEL07-MG";"UOP01-DEL07-MG"
577491;2024-01-27;"sábado";"23:55:00";"RS";116;247,9;"SAO LEOPOLDO";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";7;0;1;0;5;1;1;2;-29,76733091;-51,1535296;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
577492;2024-01-27;"sábado";"23:30:00";"PR";369;482;"CORBELIA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Aclive;Reta                   ";"Sim";3;0;0;3;0;0;3;2;-24,77276;-53,29307;"SPRF-PR";"DEL04-PR";"UOP03-DEL04-PR"
577494;2024-01-28;"domingo";"00:26:00";"RJ";40;118;"DUQUE DE CAXIAS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Múltipla";"Reta";"Sim";5;0;0;0;5;0;0;2;-22,75470802;-43,28737838;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
577496;2024-01-28;"domingo";"01:05:00";"MG";381;449;"SABARA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";3;0;1;2;0;0;3;2;-19,84164036;-43,86232683;"SPRF-MG";"DEL01-MG";"UOP01-DEL01-MG"
577497;2024-01-27;"sábado";"23:10:00";"MA";316;241;"BOM JARDIM";"Acessar a via sem observar a presença dos outros veículos";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;0;1;1;2;-3,601893;-45,538166;"SPRF-MA";"DEL02-MA";"UOP01-DEL02-MA"
577498;2024-01-27;"sábado";"22:35:00";"RJ";101;487;"ANGRA DOS REIS";"Ingestão de álcool pelo condutor";"Colisão com objeto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;2;-22,97219356;-44,29767966;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
577499;2024-01-28;"domingo";"01:30:00";"RS";386;345,9;"LAJEADO";"Retorno proibido";"Colisão transversal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta;Interseção de Vias       ";"Não";2;0;0;0;2;0;0;2;-29,4468385;-51,97499871;"SPRF-RS";"DEL04-RS";"UOP01-DEL04-RS"
577500;2024-01-28;"domingo";"01:03:00";"SC";282;3;"FLORIANOPOLIS";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Curva";"Sim";2;0;1;0;1;0;1;1;-27,600384;-48,599705;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
577501;2024-01-27;"sábado";"22:40:00";"RS";285;143,5;"MUITOS CAPOES";"Ausência de sinalização";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";1;0;0;0;1;0;0;1;-28,37179507;-51,08793855;"SPRF-RS";"DEL05-RS";"UOP03-DEL05-RS"
577502;2024-01-28;"domingo";"01:20:00";"RN";101;108,2;"PARNAMIRIM";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;1;1;0;2;-5,92825102;-35,26465683;"SPRF-RN";"DEL01-RN";"UOP01-DEL01-RN"
577504;2024-01-28;"domingo";"01:30:00";"GO";40;31,8;"LUZIANIA";"Condutor Dormindo";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-16,28928861;-47,85399914;"SPRF-DF";"DEL01-DF";"UOP01-DEL01-DF"
